source_group,inscd,insureCd,product_name,sell_open_date,sell_end_date,renewable,kcisInsKcd,prodPbanGrpCd,kliaProdClcd,doc_type_code,doc_type_name,version,pdf_url,content_type,content_length_header,local_file,download_status,download_bytes,version_num,repo_pdf_path
main,R02491001,R02491,무배당새로담는간편재해골절특약(3.5.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02491001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02491001_0_P_무배당새로담는간편재해골절특약(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,307300.0,0,features\policy_graph_rag\data\policy_pdfs\R02491001_0_P_무배당새로담는간편재해골절특약(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R02513001,R02513,무배당새로담는간편재해수술특약(3.10.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02513001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02513001_0_P_무배당새로담는간편재해수술특약(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,291953.0,0,features\policy_graph_rag\data\policy_pdfs\R02513001_0_P_무배당새로담는간편재해수술특약(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02397001,R02397,무배당새로담는간편재해수술특약(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02397001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02397001_0_P_무배당새로담는간편재해수술특약(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,291953.0,0,features\policy_graph_rag\data\policy_pdfs\R02397001_0_P_무배당새로담는간편재해수술특약(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R02492001,R02492,무배당새로담는간편재해수술특약(3.5.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02492001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02492001_0_P_무배당새로담는간편재해수술특약(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,291953.0,0,features\policy_graph_rag\data\policy_pdfs\R02492001_0_P_무배당새로담는간편재해수술특약(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01466002,R01466,무배당새로담는간편재해장해보장특약(3.10.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,4.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01466002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01466002_1_P_무배당새로담는간편재해장해보장특약(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,875760.0,1,features\policy_graph_rag\data\policy_pdfs\R01466002_1_P_무배당새로담는간편재해장해보장특약(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02470001,R02470,무배당새로담는간편재해장해보장특약(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,4.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02470001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02470001_0_P_무배당새로담는간편재해장해보장특약(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,875760.0,0,features\policy_graph_rag\data\policy_pdfs\R02470001_0_P_무배당새로담는간편재해장해보장특약(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01327002,R01327,무배당새로담는간편재해장해보장특약(3.5.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,4.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01327002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01327002_1_P_무배당새로담는간편재해장해보장특약(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,875760.0,1,features\policy_graph_rag\data\policy_pdfs\R01327002_1_P_무배당새로담는간편재해장해보장특약(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R02016002,R02016,무배당새로담는간편종합병원입원특약(3.10.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02016002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02016002_1_P_무배당새로담는간편종합병원입원특약(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,341007.0,1,features\policy_graph_rag\data\policy_pdfs\R02016002_1_P_무배당새로담는간편종합병원입원특약(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02471001,R02471,무배당새로담는간편종합병원입원특약(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02471001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02471001_0_P_무배당새로담는간편종합병원입원특약(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,341007.0,0,features\policy_graph_rag\data\policy_pdfs\R02471001_0_P_무배당새로담는간편종합병원입원특약(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01994002,R01994,무배당새로담는간편종합병원입원특약(3.5.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01994002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01994002_1_P_무배당새로담는간편종합병원입원특약(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,341007.0,1,features\policy_graph_rag\data\policy_pdfs\R01994002_1_P_무배당새로담는간편종합병원입원특약(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R02017002,R02017,무배당새로담는간편종합병원입원특약(스텝체증형)(3.10.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02017002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02017002_1_P_무배당새로담는간편종합병원입원특약(스텝체증형)(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,367389.0,1,features\policy_graph_rag\data\policy_pdfs\R02017002_1_P_무배당새로담는간편종합병원입원특약(스텝체증형)(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02472001,R02472,무배당새로담는간편종합병원입원특약(스텝체증형)(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02472001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02472001_0_P_무배당새로담는간편종합병원입원특약(스텝체증형)(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,367389.0,0,features\policy_graph_rag\data\policy_pdfs\R02472001_0_P_무배당새로담는간편종합병원입원특약(스텝체증형)(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01995002,R01995,무배당새로담는간편종합병원입원특약(스텝체증형)(3.5.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01995002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01995002_1_P_무배당새로담는간편종합병원입원특약(스텝체증형)(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,367389.0,1,features\policy_graph_rag\data\policy_pdfs\R01995002_1_P_무배당새로담는간편종합병원입원특약(스텝체증형)(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01432003,R01432,무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.10.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01432003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01432003_0_P_무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,341285.0,0,features\policy_graph_rag\data\policy_pdfs\R01432003_0_P_무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02404001,R02404,무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02404001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02404001_0_P_무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,341285.0,0,features\policy_graph_rag\data\policy_pdfs\R02404001_0_P_무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01293003,R01293,무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.5.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01293003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01293003_0_P_무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,341285.0,0,features\policy_graph_rag\data\policy_pdfs\R01293003_0_P_무배당새로담는간편종합병원질병수술특약Ⅱ(특정4대질병제외)(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01415002,R01415,무배당새로담는간편중증뇌경색증진단특약(3.10.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01415002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01415002_1_P_무배당새로담는간편중증뇌경색증진단특약(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,287220.0,1,features\policy_graph_rag\data\policy_pdfs\R01415002_1_P_무배당새로담는간편중증뇌경색증진단특약(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02413001,R02413,무배당새로담는간편중증뇌경색증진단특약(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02413001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02413001_0_P_무배당새로담는간편중증뇌경색증진단특약(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,287220.0,0,features\policy_graph_rag\data\policy_pdfs\R02413001_0_P_무배당새로담는간편중증뇌경색증진단특약(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01276002,R01276,무배당새로담는간편중증뇌경색증진단특약(3.5.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01276002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01276002_1_P_무배당새로담는간편중증뇌경색증진단특약(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,287220.0,1,features\policy_graph_rag\data\policy_pdfs\R01276002_1_P_무배당새로담는간편중증뇌경색증진단특약(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01419003,R01419,무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01419003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01419003_0_P_무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,322909.0,0,features\policy_graph_rag\data\policy_pdfs\R01419003_0_P_무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02399001,R02399,무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02399001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02399001_0_P_무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,322909.0,0,features\policy_graph_rag\data\policy_pdfs\R02399001_0_P_무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01280003,R01280,무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.5.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01280003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01280003_0_P_무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,322909.0,0,features\policy_graph_rag\data\policy_pdfs\R01280003_0_P_무배당새로담는간편중증무릎관절연골손상진단특약Ⅱ(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01430003,R01430,무배당새로담는간편질병수술특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01430003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01430003_0_P_무배당새로담는간편질병수술특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,325920.0,0,features\policy_graph_rag\data\policy_pdfs\R01430003_0_P_무배당새로담는간편질병수술특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02402001,R02402,무배당새로담는간편질병수술특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02402001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02402001_0_P_무배당새로담는간편질병수술특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,325920.0,0,features\policy_graph_rag\data\policy_pdfs\R02402001_0_P_무배당새로담는간편질병수술특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01291003,R01291,무배당새로담는간편질병수술특약Ⅱ(3.5.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01291003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01291003_0_P_무배당새로담는간편질병수술특약Ⅱ(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,325920.0,0,features\policy_graph_rag\data\policy_pdfs\R01291003_0_P_무배당새로담는간편질병수술특약Ⅱ(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01431003,R01431,무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.10.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01431003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01431003_0_P_무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,330957.0,0,features\policy_graph_rag\data\policy_pdfs\R01431003_0_P_무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02403001,R02403,무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02403001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02403001_0_P_무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,330957.0,0,features\policy_graph_rag\data\policy_pdfs\R02403001_0_P_무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.2.5)(해약환급금미지급형Ⅱ).pdf
main,R01292003,R01292,무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.5.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01292003_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01292003_0_P_무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.5.5)(해약환급금미지급형Ⅱ).pdf,downloaded,330957.0,0,features\policy_graph_rag\data\policy_pdfs\R01292003_0_P_무배당새로담는간편질병수술특약Ⅱ(특정4대질병제외)(3.5.5)(해약환급금미지급형Ⅱ).pdf
main,R01467002,R01467,무배당새로담는간편질병장해보장특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ),20260101,99991231,N,3.0,,,P,상품약관,1,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R01467002_1_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R01467002_1_P_무배당새로담는간편질병장해보장특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ).pdf,downloaded,889861.0,1,features\policy_graph_rag\data\policy_pdfs\R01467002_1_P_무배당새로담는간편질병장해보장특약Ⅱ(3.10.5)(해약환급금미지급형Ⅱ).pdf
main,R02469001,R02469,무배당새로담는간편질병장해보장특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ),20260401,99991231,N,3.0,,,P,상품약관,0,https://www.lina.co.kr/cms/upload/upload/docs/disclosure/R02469001_0_P.pdf,application/pdf,,outputs\lina_disclosure_pdfs\files\policy\R02469001_0_P_무배당새로담는간편질병장해보장특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ).pdf,downloaded,889861.0,0,features\policy_graph_rag\data\policy_pdfs\R02469001_0_P_무배당새로담는간편질병장해보장특약Ⅱ(3.2.5)(해약환급금미지급형Ⅱ).pdf
